Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-272.0285	-362.042	90.01348	0.0011583	0.00185678	0.00131244	0.00517516	0.00850214	0.00283034	0.00646564	0.00539854	0.0153437	0.00111088	0.0046043	0.000346959	0.00196706	0.00220829	0.000150629	0.00476754	0.00516995	4.44169e-05	0.00620813	9.97823e-05	0.000646679	0.00248944	0.000127755	0.000767933	0.000342213	0.000188513	0.000997053	0.0004004	0.000355949	0.00285597	0.0049885	0.00248987	0.00200239	0.00453009	0.0036059	0.00103635	0.00168883	0.000787981	0.000508846	0.00258074	0.000445133	0.00481966	0.0135356	0.00786501	0.00233791	0.00765367	0.00852145	0.000324716	0.00247131	0.00397869	0.00625069	0.00787	0.000625881	0.00142721	0.00528962	0.00587113	0.000172597	0.00376639	0.00612066	0.00835566	0.00255022	0.4626961	1.537304	0.0777117	0.287665	0.677927	1.47509	3.47626	12.8681	1.847259	3.322491	0.005559	0.00891118	0.00629874	0.0248369	0.040804	0.0135835	0.0310303	0.025909	0.0736383	0.00533139	0.0220972	0.00166515	0.00944044	0.0105981	0.000722905	0.0228807	0.0248119	0.000213168	0.0297944	0.000478881	0.00310358	0.0119475	0.000613131	0.00368551	0.00164237	0.000904722	0.00478512	0.00192162	0.00170829	0.0137065	0.0239411	0.0119495	0.00961	0.021741	0.0173057	0.0049737	0.00810512	0.00378172	0.00244208	0.0123856	0.00213631	0.0231308	0.064961	0.0377462	0.0112202	0.0367319	0.0408966	0.0015584	0.0118604	0.0190948	0.0299987	0.0377701	0.00300376	0.00684956	0.0253862	0.0281771	0.000828336	0.0180759	0.0293746	0.0401009	0.0122392	0.768652	0.231348	0.2083656
396	-267.2113	-357.5189	90.3076	0.00206786	0.00472293	0.00170878	0.0199137	0.0104243	0.0071861	0.00216225	0.0044012	0.020014	0.0108152	0.0095274	0.00644931	0.0227026	0.00774907	1.92068e-05	0.00554746	0.000537642	0.00325299	0.00524858	0.00125375	0.00827696	0.000664033	0.00188645	0.00645357	0.00840888	0.000573124	0.00837748	0.00095861	0.000739124	0.0052198	0.0147825	0.0148184	0.000565633	0.00655759	0.00720121	0.00786273	0.0221293	0.00767527	0.00173946	0.00190503	0.0116	0.00024022	0.00358662	0.00480054	0.00840178	0.000419542	0.0169798	0.00905463	0.0230704	0.013652	0.00433658	0.0196667	0.00791474	0.00494804	0.0155624	0.00924582	0.000492723	0.00936325	0.0222529	0.00153964	0.0024097	0.352366	1.647634	0.147629	0.393371	0.747456	1.33787	2.54213	6.77376	1.383271	4.675916	0.00447552	0.010222	0.00369836	0.0430998	0.0225615	0.0155531	0.00467982	0.00952564	0.0433169	0.0234075	0.0206204	0.0139584	0.0491358	0.0167715	4.15699e-05	0.0120065	0.00116363	0.00704054	0.0113596	0.00271353	0.0179141	0.00143718	0.00408288	0.0139676	0.0181996	0.00124043	0.0181316	0.00207474	0.00159971	0.0112974	0.0319942	0.0320718	0.00122421	0.0141928	0.0155858	0.0170175	0.0478951	0.0166118	0.00376476	0.0041231	0.0251062	0.000519915	0.00776261	0.0103899	0.0181842	0.000908025	0.0367498	0.0195972	0.049932	0.0295474	0.00938578	0.0425651	0.0171301	0.0107092	0.033682	0.020011	0.00106641	0.0202651	0.0481626	0.00333228	0.00521538	0.823817	0.176183	0.4620375
432	-288.1911	-378.9373	90.74619	0.0162378	0.00151185	0.00762282	0.0162084	0.01518	0.0155835	0.00895357	0.0601409	0.00518743	0.00334961	0.0330912	0.018217	0.079501	0.0222112	0.0132292	0.0054889	0.0663736	0.00400578	0.00904208	0.0373773	0.00959196	0.00976858	0.0414048	0.0204824	0.00795479	0.00266565	0.0114936	0.0282989	0.0293553	0.0482202	0.0277519	0.0468316	0.000196761	0.0567003	0.0129978	0.0288639	0.0031302	0.0538006	0.00916514	0.0158355	0.00437159	0.0185879	0.0185697	0.109481	0.00312703	0.0742954	0.0493377	0.0167647	0.0389918	0.00549822	0.0151485	0.148826	0.0114932	0.00419131	0.0709271	0.071669	0.0100505	0.0462356	0.0446519	0.0290701	0.0113274	0.5725185	1.427482	0.445049	0.673794	0.884105	1.13109	1.48413	2.24695	0.5853763	2.493337	0.00952007	0.000886385	0.00446919	0.00950282	0.00889992	0.00913647	0.0052494	0.03526	0.00304134	0.00196385	0.019401	0.0106804	0.0466107	0.0130222	0.00775615	0.00321809	0.0389142	0.00234855	0.00530129	0.021914	0.00562368	0.00572723	0.0242753	0.0120087	0.00466382	0.00156284	0.00673859	0.0165914	0.0172107	0.0282711	0.0162707	0.027457	0.000115359	0.0332428	0.0076205	0.0169226	0.00183521	0.0315428	0.00537344	0.0092842	0.00256303	0.0108979	0.0108872	0.0641874	0.00183335	0.0435587	0.0289263	0.00982898	0.0228605	0.00322356	0.00888144	0.0872556	0.00673837	0.00245733	0.0415839	0.0420189	0.00589252	0.0271075	0.026179	0.0170436	0.00664116	0.713741	0.286259	1.705639
468	-270.9563	-361.2924	90.33604	0.0186817	0.0035559	0.00819599	0.0124187	0.00865391	0.0189167	0.0331256	0.00296539	0.0251339	0.0114433	0.0106216	0.0072101	0.0179681	0.00287263	0.000152323	0.0192072	0.00793574	0.0184234	0.0151958	0.0242281	0.00239506	0.0193315	0.00781925	0.0116636	0.0152792	0.00319528	0.0150743	0.00382721	0.0049515	0.00230378	0.0720577	0.0243687	0.0077421	0.0133183	0.00595731	0.0254682	0.00739861	0.0171564	0.00206968	0.00391449	0.0411157	0.00131189	0.00433584	0.00740549	0.0148213	0.00303446	0.0350106	0.0315229	0.0691456	0.0261912	0.0168448	0.0420309	0.0054485	0.0310705	0.0298773	0.0134806	0.00200981	0.0235119	0.0767309	0.00500896	0.00311817	0.4663708	1.533629	0.12425	0.361647	0.728104	1.37343	2.76512	8.04831	1.507933	3.288434	0.0184015	0.00350258	0.00807307	0.0122325	0.00852413	0.018633	0.0326288	0.00292092	0.024757	0.0112717	0.0104623	0.00710197	0.0176986	0.00282955	0.000150039	0.0189191	0.00781673	0.0181471	0.0149679	0.0238647	0.00235914	0.0190416	0.00770199	0.0114887	0.0150501	0.00314736	0.0148482	0.00376982	0.00487724	0.00226923	0.0709771	0.0240032	0.00762599	0.0131186	0.00586797	0.0250863	0.00728765	0.0168991	0.00203864	0.00385579	0.0404991	0.00129222	0.00427081	0.00729443	0.0145991	0.00298895	0.0344855	0.0310502	0.0681086	0.0257984	0.0165922	0.0414006	0.00536679	0.0306045	0.0294292	0.0132784	0.00197967	0.0231593	0.0755801	0.00493384	0.00307141	0.766815	0.233185	1.015225
504	-266.4234	-357.2121	90.7887	0.00738195	0.0015285	0.000843485	0.00129757	0.00274751	0.00991406	0.00802408	0.0044584	0.00727942	0.000466454	0.00573926	0.00735264	0.00655582	0.000229391	3.14267e-05	0.00487164	0.00240405	0.00736156	0.00544381	0.0019544	0.000883674	0.00573836	0.000343739	0.00199735	0.00130178	0.0021027	0.00502126	6.26381e-05	0.00143408	0.000150158	0.00557756	0.00327109	0.00885447	0.00238236	0.0039061	0.00547539	0.00260897	0.00461433	0.000303919	0.000785765	0.00415275	0.00486932	0.000956547	0.0030713	0.00494381	0.00253093	0.00598447	0.0120889	0.0206119	0.00758562	0.00685134	0.00759158	0.00400196	0.00259423	0.01211	0.00146596	0.0016186	0.00866471	0.000789763	0.0117087	0.00296172	0.5739052	1.426095	0.113277	0.345702	0.717933	1.39289	2.89266	8.82792	1.574786	2.484896	0.0273552	0.00566416	0.0031257	0.0048084	0.0101814	0.0367384	0.0297347	0.0165214	0.0269753	0.00172854	0.0212679	0.0272466	0.0242938	0.00085005	0.000116458	0.0180528	0.00890867	0.0272796	0.0201731	0.00724241	0.00327462	0.0212646	0.00127379	0.00740156	0.00482401	0.00779196	0.0186072	0.000232118	0.00531425	0.000556438	0.0206687	0.0121216	0.0328119	0.00882828	0.0144748	0.0202901	0.00966805	0.0170993	0.00112623	0.0029118	0.0153888	0.0180442	0.00354467	0.0113813	0.0183202	0.00937886	0.0221766	0.0447977	0.0763815	0.02811	0.025389	0.0281321	0.01483	0.00961343	0.0448759	0.00543241	0.00599804	0.0321087	0.00292662	0.0433888	0.0109752	0.713047	0.286953	0.2698553
540	-273.4059	-364.0194	90.6135	0.00117304	0.000278949	0.000289571	0.00467776	0.000994208	0.00667726	0.00831195	0.00215396	0.00690187	0.000286694	0.000269929	0.00400815	0.00321382	0.00177709	0.000140709	0.000832475	0.00239522	0.0127532	0.0089511	0.00118039	0.00282083	0.0122931	0.0010304	0.00361051	0.00617928	0.00367973	0.00104484	0.000247144	0.000491514	0.000164674	0.00809965	0.00561077	0.00487495	0.000463003	0.00329411	0.00379772	0.00456559	0.000516421	0.00523105	0.00323347	0.00766321	0.00161499	0.00172484	0.0044004	0.00971503	0.00584396	0.0129155	0.00193898	0.0345679	0.00859777	0.00646384	0.00628625	0.00453467	0.00360349	0.0126118	0.00270871	0.000653236	0.00338236	0.000588623	0.0121819	0.00230376	0.5886862	1.411314	0.081278	0.29403	0.682571	1.46505	3.40102	12.3035	1.814816	2.397396	0.00414771	0.000986324	0.00102388	0.0165399	0.00351537	0.0236098	0.0293898	0.00761607	0.024404	0.00101371	0.000954427	0.0141722	0.0113636	0.00628352	0.000497527	0.00294351	0.00846915	0.0450933	0.0316498	0.00417369	0.00997405	0.0434666	0.00364336	0.0127662	0.021849	0.013011	0.0036944	0.000873865	0.00173792	0.000582264	0.0286392	0.0198389	0.0172371	0.00163711	0.0116475	0.0134282	0.0161432	0.00182599	0.0184962	0.0114331	0.027096	0.00571035	0.00609879	0.0155592	0.0343509	0.0206634	0.0456674	0.00685594	0.122227	0.0304005	0.0228552	0.0222273	0.0160339	0.0127414	0.0445933	0.00957761	0.00230974	0.0119595	0.00208128	0.0430732	0.00814577	0.705657	0.294343	0.2828173
576	-273.434	-365.0251	91.59108	0.00208395	0.000514251	0.00405893	0.00899519	0.00344421	0.0150372	0.00787705	0.00663436	0.0181043	0.0131789	0.000222741	0.00498377	0.00790043	0.0133583	0.0119869	0.00239671	0.00782779	0.0138101	0.0118559	0.000236975	0.0069724	0.0156768	0.00867447	0.00252139	0.00681067	0.00576133	0.00602909	0.00419718	0.000228759	0.00204336	0.0227127	0.0178418	0.017055	0.0011203	0.0143493	0.00354257	0.0133795	0.000548457	0.00794072	0.00475836	0.0110889	0.00819192	0.0057064	0.0225676	0.00819861	0.0112378	0.0248362	0.018778	0.0219764	0.012261	0.0118238	0.0144802	0.0127408	0.00652299	0.0511888	0.00272861	0.00111372	0.00547536	0.00130143	0.0543342	0.00377151	0.714565	1.285435	0.16919	0.420414	0.763122	1.31041	2.37861	5.9105	1.284699	1.798905	0.00332371	0.000820182	0.00647361	0.0143465	0.00549319	0.0239829	0.0125632	0.0105812	0.0288747	0.0210191	0.00035525	0.00794864	0.0126004	0.0213052	0.0191179	0.00382253	0.0124846	0.0220259	0.018909	0.000377953	0.0111203	0.025003	0.013835	0.00402138	0.0108624	0.00918877	0.00961583	0.0066941	0.00036485	0.00325896	0.0362247	0.028456	0.0272011	0.00178677	0.0228858	0.00565006	0.0213391	0.000874737	0.0126647	0.00758913	0.0176857	0.0130653	0.00910117	0.0359931	0.013076	0.0179232	0.0396113	0.0299492	0.0350503	0.0195552	0.0188579	0.0230945	0.0203204	0.0104036	0.0816413	0.00435187	0.00177628	0.00873268	0.00207566	0.086658	0.00601521	0.642717	0.357283	0.6269963
612	-273.1392	-363.9882	90.84902	0.00112289	0.00407613	0.000281299	0.00143721	0.00176659	0.0159596	0.000156601	0.00208512	0.000471512	0.00312978	0.00110535	0.00315995	0.00641312	0.00026189	0.000680084	0.00365628	0.00776759	0.000417904	0.00660653	0.000179075	0.00047154	0.000402794	0.000907901	0.00159084	0.00201807	0.00254634	0.000290964	0.00291397	6.57334e-05	0.00153972	0.00398434	0.00388056	0.0111243	0.000698376	1.25954e-05	0.000506803	0.0013321	0.0197494	0.00408693	0.00167865	0.00319432	0.00584309	0.000728793	0.00480964	0.00202788	0.00277166	0.0142593	0.00322167	0.00241099	0.00049459	0.00158901	0.000230779	0.00030364	0.00311643	0.00406247	0.0083869	0.00769873	0.00186167	0.00421593	0.00729903	0.000298429	0.8434323	1.156568	0.0596692	0.252889	0.651216	1.53559	3.9543	16.7591	2.038287	1.371263	0.00563243	0.0204459	0.001411	0.00720908	0.00886122	0.0800538	0.000785512	0.010459	0.00236511	0.015699	0.00554446	0.0158504	0.0321683	0.00131365	0.00341131	0.01834	0.0389624	0.00209621	0.0331385	0.000898245	0.00236525	0.00202042	0.00455405	0.0079797	0.0101227	0.0127725	0.00145948	0.0146165	0.00032972	0.00772324	0.0199855	0.0194649	0.0557999	0.00350306	6.31786e-05	0.00254213	0.00668181	0.0990632	0.0205001	0.00842012	0.0160228	0.029309	0.00365564	0.0241252	0.0101719	0.0139027	0.0715249	0.0161599	0.0120935	0.00248087	0.00797048	0.00115759	0.00152306	0.0156321	0.0203774	0.0420688	0.0386169	0.00933819	0.0211472	0.036612	0.00149692	0.578284	0.421716	0.1993615
648	-281.5351	-372.3693	90.83429	0.0129599	0.00792042	0.0122991	0.0196331	0.00670397	0.0171517	0.0317528	0.0110068	0.0307771	0.0025382	0.0161308	0.0288345	0.00799368	0.00864824	0.0347012	0.0264301	0.00478169	0.046817	0.0574581	0.014427	0.00213189	0.00438743	0.0159183	0.00396715	0.0466465	0.00255042	0.0219247	0.00858058	0.00327993	0.00610491	0.0310244	0.0321667	0.0348009	0.00502743	0.020717	0.0275024	0.0209721	0.0066612	0.00456595	0.00932176	0.0251239	0.0309349	0.0270467	0.00251267	0.00526834	0.0048618	0.0416917	0.0190327	0.0846176	0.0280399	0.0609616	0.0298474	0.0308464	0.0453203	0.0678593	0.0226716	0.0184995	0.00603728	0.013415	0.0906536	0.043366	0.4755951	1.524405	0.443953	0.672985	0.883773	1.13151	1.48592	2.25249	0.5871577	3.205258	0.00921873	0.005634	0.00874866	0.0139655	0.00476871	0.0122005	0.0225866	0.00782942	0.0218925	0.00180548	0.0114742	0.0205107	0.00568611	0.00615171	0.0246839	0.0188004	0.00340134	0.0333022	0.0408715	0.0102623	0.00151647	0.00312089	0.0113231	0.00282193	0.0331808	0.00181418	0.0155956	0.00610359	0.0023331	0.00434258	0.0220685	0.022881	0.0247548	0.00357614	0.0147365	0.0195632	0.014918	0.00473828	0.00324788	0.00663081	0.0178713	0.0220048	0.019239	0.00178733	0.00374751	0.00345832	0.0296564	0.0135384	0.0601907	0.0199455	0.0433636	0.0212312	0.0219419	0.0322375	0.0482701	0.0161269	0.0131592	0.00429448	0.00954245	0.0644843	0.0308473	0.762202	0.237798	1.405825
684	-278.4492	-370.597	92.1478	0.0088782	0.0158013	0.00461712	0.0120254	0.0221458	0.0189747	0.0118716	0.0317259	0.0089772	0.00544823	0.0101927	0.000243942	0.0116095	0.00718299	0.00339963	0.00235471	0.0131357	0.000747511	0.00839453	0.00175581	0.000420739	0.00423689	0.00635053	0.000377426	0.000694236	0.00152734	0.00597972	0.00253243	0.000598212	0.0090822	0.00895661	0.0137133	0.00311586	0.0049545	0.000445831	0.00789236	0.0131501	0.0571957	0.00773005	0.0104775	0.00540964	0.00918375	0.00436554	0.000743372	0.00735324	0.0171506	0.01825	0.0300438	0.0105572	0.00201039	0.00429274	0.0147003	0.007367	0.002789	0.00874795	0.0157878	0.0128478	0.00491808	0.00554897	0.00283966	0.00589444	0.9293808	1.070619	0.180653	0.434072	0.770772	1.2974	2.30376	5.53546	1.237298	1.15197	0.0161505	0.0287446	0.0083991	0.0218757	0.0402858	0.0345174	0.0215959	0.0577133	0.0163306	0.009911	0.0185418	0.00044376	0.0211192	0.0130667	0.00618434	0.00428351	0.0238954	0.00135981	0.0152707	0.00319403	0.000765376	0.00770742	0.0115524	0.000686583	0.0012629	0.00277842	0.0108778	0.0046068	0.00108822	0.0165216	0.0162932	0.0249461	0.00566813	0.00901285	0.000811021	0.0143572	0.0239216	0.104046	0.0140619	0.0190598	0.0098408	0.0167064	0.00794144	0.00135229	0.0133764	0.0311991	0.0331991	0.0546533	0.0192048	0.00365714	0.00780902	0.0267417	0.0134015	0.00507353	0.0159136	0.02872	0.0233717	0.00894659	0.0100943	0.00516569	0.0107227	0.53531	0.46469	0.5497155
720	-274.8571	-366.0391	91.18197	0.0110328	0.0141743	0.0150959	0.00769135	0.0189799	0.021547	0.00418649	0.0339291	0.014202	0.00916034	0.0202898	6.07625e-05	0.0173723	0.00538664	0.00215961	0.0129305	0.0100168	0.00383105	0.00722289	0.0025903	0.000963113	0.0103884	0.00778569	0.00173435	0.000916101	0.00197414	0.00679033	0.0155462	0.000679306	0.0194183	0.00725781	0.0155722	0.000933078	0.00159728	0.00205685	0.0109745	0.0124805	0.0568929	0.0104561	0.00715536	0.0218931	0.0773096	0.00222333	8.31829e-05	0.0163651	0.00936995	0.0294498	0.00459923	0.0182341	0.00228292	0.00600538	0.0308448	0.00484354	0.000951503	0.00550472	0.017928	0.0181269	0.00397136	0.00178068	0.00892824	0.0114112	0.6090726	1.390927	0.150767	0.397428	0.749853	1.3336	2.51618	6.63274	1.36806	2.283681	0.0154189	0.0198092	0.0210972	0.010749	0.0265254	0.0301129	0.00585082	0.0474175	0.0198479	0.012802	0.0283559	8.49185e-05	0.0242786	0.00752809	0.00301816	0.018071	0.013999	0.00535408	0.0100943	0.00362007	0.001346	0.0145183	0.0108809	0.00242383	0.0012803	0.00275896	0.00948981	0.0217265	0.000949362	0.027138	0.0101431	0.021763	0.00130402	0.00223227	0.00287454	0.0153374	0.0174421	0.0795105	0.0146129	0.00999996	0.0305967	0.108044	0.00310721	0.000116252	0.022871	0.0130949	0.0411576	0.00642764	0.025483	0.00319049	0.00839281	0.0431071	0.00676908	0.00132977	0.00769311	0.0250553	0.0253333	0.00555017	0.00248859	0.0124777	0.0159477	0.695464	0.304536	0.7155389
756	-272.2462	-363.411	91.16485	0.00310569	0.00649965	0.00059608	0.00558064	0.00957605	0.00760752	0.0113878	0.0314401	0.047824	0.00365319	0.0347048	0.00717581	0.0153109	0.00829348	0.0116179	0.0230041	0.00321781	0.00460765	0.0511907	0.00183098	0.0166021	0.00735465	0.00534488	0.0211197	0.00938396	0.00549558	0.0288528	0.00451797	0.00596944	0.00925805	0.0201392	0.00830203	0.0118176	0.00283088	0.00520162	0.00538788	0.0447327	0.000637352	0.0133715	0.00148908	0.0390362	0.00464277	0.0175646	0.00977027	0.0229408	0.0087448	0.0106259	0.043437	0.0319652	0.00653056	0.00106347	0.0270151	0.00522581	0.0115589	0.0347355	0.0148362	0.00103967	0.00741676	0.0139597	0.0521669	0.019196	0.5174156	1.482584	0.262947	0.521277	0.816076	1.22538	1.91837	3.80304	0.9658767	2.865365	0.00345266	0.00722579	0.000662675	0.00620412	0.0106459	0.00845745	0.0126601	0.0349526	0.053167	0.00406133	0.038582	0.0079775	0.0170214	0.00922004	0.0129158	0.0255742	0.00357731	0.00512242	0.0569098	0.00203554	0.0184569	0.00817632	0.00594202	0.0234792	0.0104324	0.00610956	0.0320763	0.00502272	0.00663636	0.0102924	0.0223891	0.00922955	0.0131379	0.00314715	0.00578275	0.00598982	0.0497303	0.000708558	0.0148654	0.00165544	0.0433974	0.00516147	0.019527	0.0108618	0.0255038	0.00972178	0.0118131	0.0482899	0.0355364	0.00726016	0.00118228	0.0300333	0.00580964	0.0128503	0.0386162	0.0164937	0.00115582	0.00824537	0.0155193	0.0579951	0.0213406	0.741292	0.258708	0.8995059
792	-265.9334	-357.0013	91.06798	0.0484009	0.0508564	0.0195502	0.00699661	0.0339205	0.00863667	0.000615444	0.0239361	0.0434328	0.000229402	0.0109548	0.0137176	0.0670457	0.0201873	0.0366672	0.0117119	0.0164493	0.00116459	0.0431072	0.0187602	0.0138377	0.0143055	0.0232312	0.0432345	0.00504846	0.0139709	0.0425962	0.0402451	0.00457063	0.000981163	0.0376279	0.0137821	0.0261152	0.0329021	0.00135956	0.0140828	0.0132329	0.00224706	0.0095813	0.0141983	0.0163615	0.112356	0.0230743	0.0276719	0.00982569	0.0587843	0.0423239	0.0596034	0.154927	0.00354657	0.061664	0.0260063	0.0157431	0.0480657	0.0547299	0.0106831	0.00919561	0.0325459	0.0223088	0.0588418	0.0174328	0.6427047	1.357295	0.529961	0.73369	0.907909	1.10143	1.36297	1.88693	0.4591146	2.111849	0.0283182	0.0297548	0.0114383	0.00409354	0.019846	0.0050531	0.000360081	0.0140044	0.0254114	0.000134217	0.00640938	0.00802583	0.0392268	0.0118111	0.0214531	0.00685231	0.00962408	0.000681373	0.025221	0.0109761	0.00809609	0.00836977	0.013592	0.0252954	0.00295373	0.00817405	0.0249219	0.0235464	0.00267416	0.000574054	0.0220151	0.00806354	0.0152793	0.0192502	0.000795446	0.00823948	0.00774223	0.0013147	0.00560578	0.00830708	0.00957271	0.0657366	0.0135002	0.0161901	0.00574877	0.0343933	0.0247627	0.0348725	0.0906439	0.00207501	0.0360781	0.0152156	0.0092109	0.0281221	0.0320211	0.00625044	0.00538012	0.0190418	0.0130523	0.0344268	0.0101995	0.678648	0.321352	1.709182
828	-269.7256	-360.9985	91.27289	0.00932934	0.0252313	0.00388277	0.00335854	0.0130901	0.00351499	0.000236877	0.00600832	0.0264184	5.19758e-05	0.0108478	0.0176407	0.00962367	0.0038129	0.00864517	0.0217198	0.00816097	0.021997	0.0158304	0.0152564	0.00066745	0.00619501	0.0247415	0.000745454	0.023623	0.00237896	0.0139543	0.0199667	0.00767249	0.00125235	0.00947103	0.00610192	0.00938188	0.0095435	0.0108969	0.020015	0.00168651	0.00527274	0.00794229	0.00896276	0.0252429	0.0606309	0.0114478	0.0169179	0.00380907	0.00159349	0.00475789	0.0177249	0.0536428	0.0100105	0.0132706	0.0166817	0.00683877	0.0162674	0.05811	0.00630648	0.00887711	0.0161469	0.00701277	0.0137467	0.000748263	0.4816945	1.518306	0.317669	0.571626	0.839892	1.19063	1.7494	3.14793	0.8291765	3.152009	0.0118858	0.0321453	0.00494675	0.00427886	0.0166771	0.00447818	0.000301787	0.00765475	0.0336577	6.62185e-05	0.0138203	0.0224747	0.0122608	0.00485773	0.0110142	0.0276715	0.0103973	0.0280247	0.0201683	0.0194371	0.000850348	0.0078926	0.0315213	0.000949727	0.0300963	0.00303085	0.0177782	0.0254381	0.00977495	0.00159552	0.0120663	0.007774	0.0119528	0.0121587	0.0138829	0.0254996	0.00214866	0.0067176	0.0101187	0.0114188	0.0321601	0.0772453	0.0145848	0.0215538	0.00485285	0.00203015	0.00606167	0.0225819	0.0683423	0.0127536	0.0169071	0.0212529	0.00871276	0.0207251	0.0740336	0.00803461	0.0113097	0.0205716	0.00893445	0.0175136	0.000953306	0.759153	0.240847	0.7849139
864	-276.6533	-368.0889	91.43562	0.00299101	0.0431576	0.0280701	0.00440989	0.055815	0.00755694	0.00466187	0.0018389	0.0118912	0.0251338	0.0302318	0.0241232	0.0587343	0.0285355	0.00789962	0.00675037	0.0433705	0.01082	0.00251768	0.0158072	5.31418e-05	0.00778448	0.0229886	0.00995575	0.0082774	0.0179263	0.0330265	0.0247857	0.0105277	0.00600202	0.032958	0.0371644	0.0482569	0.00731063	0.093369	0.0343233	0.0111234	0.0642127	0.00430676	0.00971625	0.0369079	0.0297087	0.0668188	0.0053996	0.0203095	0.0140126	0.0324741	0.00569666	0.0130879	0.0102485	0.0071912	0.0548458	0.0122607	0.00376817	0.00872652	0.000579341	0.00454109	0.00663116	0.000711558	0.00756698	0.0204455	0.6348657	1.365134	0.399688	0.639379	0.869761	1.14974	1.56402	2.50195	0.6631059	2.150272	0.00237322	0.0342434	0.0222723	0.00349903	0.0442864	0.00599606	0.00369896	0.00145907	0.00943512	0.0199424	0.0239875	0.0191406	0.0466028	0.0226415	0.00626795	0.00535609	0.0344123	0.00858512	0.00199765	0.0125423	4.21654e-05	0.0061766	0.0182403	0.00789939	0.00656771	0.0142237	0.0262049	0.0196662	0.00835323	0.00476231	0.0261506	0.0294881	0.0382894	0.00580062	0.0740837	0.0272339	0.0088259	0.0509496	0.0034172	0.00770936	0.0292846	0.0235724	0.0530174	0.00428432	0.0161146	0.0111183	0.0257666	0.00452002	0.0103846	0.00813167	0.00570586	0.0435175	0.00972827	0.00298985	0.00692406	0.000459678	0.00360313	0.0052615	0.000564586	0.00600402	0.0162225	0.682567	0.317433	1.260318
